name;address;sector
Rumah Sakit Permata Pamulang;Jalan Simo 157432 Klaten  - Kabupaten;Hospitals
RSIA Hermina Jatinegara;Jalan Bakti 12611410 Jakarta;Hospitals
Rumah Sakit Hermina Ciputat;Jl. Ciputat Raya 215320 Klaten  - Kabupaten;Hospitals
Rumah Sakit Gatoel;Jalan Raden Wijaya 5661315 Kota Mojokerto;Hospitals
Rumah Sakit Umum Ibnu Sina Padang Panjang;Jl. Sukarno Hatta 1727115 Kota Padang;Hospitals
RS Risa Sentra Medika;Jalan Pejanggik 11583239 Kota Mataram;Hospitals
Pamulang Medical Center;Jalan Palem 215148 Kota Tangerang;Hospitals
RSIA Kasih Ibu;Jalan Sultan Agung 3257436 Klaten  - Kabupaten;Hospitals
Columbia Asia Hospital Pulomas;Jalan Kayu Putih Raya 113210 Jakarta;Hospitals
Rumah Sakit Mardi Waluyo Metro;Jalan Jenderal Sudirman 15634111 Kota Metro;Hospitals
RS Sari Mulia;Jl. Pangeran Antasari 13970231 Kabupaten Hulu Sungai Selatan;Hospitals
Rumah Sakit Aisyiyah Siti Fatimah;Jalan Raya Kenongo 1461273 Klaten  - Kabupaten;Hospitals
Rumah Sakit Emanuel;Jalan Raya Purworejo Klampok 53474 Klaten  - Kabupaten;Hospitals
RS Pekanbaru Medical Center;Jl. Lembaga Pemasyarakatan 2528282 Kota Pekanbaru;Hospitals
Rumah Sakit Mitra Husada;Jl. Jend A Yani 1435674 Klaten  - Kabupaten;Hospitals
RS Aisyiyah Kudus;Jalan HOS Cokroaminoto 24859319 Klaten  - Kabupaten;Hospitals
Rumah Sakit Ibu Dan Anak Pura Raharja;Jalan Pucang Adi 1260282 Kota Surabaya;Hospitals
Rumah Sakit Katolik Budi Rahayu;Jalan Jenderal Ahmad Yani Gang 3 1866131 Kota Blitar;Hospitals
Rumah Sakit Islam Al-Ikhlas;Jl. Kolonel Soegiono 1352361 Klaten  - Kabupaten;Hospitals
Unggul Karsa Medika;Jl. Prof Drg Suria Sumantri 6540164 Klaten  - Kabupaten;Hospitals
Surya Husadha Kuta Medical Center;Jalan Kartika 9080361 Klaten  - Kabupaten;Hospitals
Rumah Sakit Ibu Dan Anak Rosiva;Jalan Bangka 1520231 Obi Timur  - Sum;Hospitals
RSB Jeumpa;Jl. Sultan Syarif Abdurrahman 5478113 Klaten  - Kabupaten;Hospitals
PKU Muhammadiyah Sukoharjo;Jalan Mayor Sunaryo 3757512 Klaten  - Kabupaten;Hospitals
RS Citra Arafiq;Jalan Perindustrian 5316411 Depok;Hospitals
RSIA Andini;Jalan Tuanku Tambusai 5528292 Kota Pekanbaru;Physicians: Gynaecology-ObstetricsMedical Institutes
Rumah Sakit Aminah;Jalan HOS Cokroaminoto 457412 Klaten  - Kabupaten;Physicians: Gynaecology-ObstetricsMedical Institutes
Citra Mandiri Cipta;Jl. Bratang Gede Iiig 260245 Kota Surabaya;Physicians: Gynaecology-ObstetricsMedical Institutes
Rumah Sakit Betha Medika;Jalan Cibatu - Sukasari 59543152 Kota Sukabumi;Physicians: Gynaecology-ObstetricsMedical Institutes
Rsau Dr. Efram Harsana;Jl. Raya Solo Maospati 63392 Klaten  - Kabupaten;Physicians: Gynaecology-ObstetricsMedical Institutes
Rumah Sakit Puri Cinere;Jalan Maribaya 116515 Depok;Physicians: Gynaecology-ObstetricsMedical Institutes
RS Pelabuhan;Jalan Kramat Jaya Raya 114260 Jakarta;Physicians: Gynaecology-ObstetricsMedical Institutes
Rumah Sakit Universitas Indonesia;Jalan Profesor Doktor Bahder Djohan 116424 Depok;Physicians: Gynaecology-ObstetricsMedical Institutes
Rumah Sakit Akademik UGM;Jalan Kabupaten 55291 Klaten  - Kabupaten;Physicians: Gynaecology-ObstetricsMedical Institutes
Rumah Sakit Era Medika;Jl. Raya Pulosari Ngunut 66292 Klaten  - Kabupaten;Physicians: Gynaecology-ObstetricsMedical Institutes
Rumah Sakit Hermina Daan Mogot;Jalan Kintamani 211840 Jakarta;Physicians: Gynaecology-ObstetricsMedical Institutes
Siloam Hospitals Purwakarta;Jalan Raya Bungur Sari 141181 Klaten  - Kabupaten;Physicians: Gynaecology-ObstetricsMedical Institutes
Rumah Sakit Grha Ultima Medika;Jalan Majapahit 1083127 Kota Mataram;Physicians: Gynaecology-ObstetricsMedical Institutes
RS Premier Surabaya;Premier Surabaya Hospital Building 60118 Kota Surabaya;Physicians: Gynaecology-ObstetricsMedical Institutes
Rumah Sakit Ibu Dan Anak Aulia;Jalan Jeruk 1512620 Jakarta;Physicians: Gynaecology-ObstetricsMedical Institutes
RSUD Dr. Loekmono Hadi Kudus;Jl. Dr. Lukmono Hadi 1959348 Klaten  - Kabupaten;Physicians: Gynaecology-ObstetricsMedical Institutes
Rumah Sakit Umum Daerah Sleman;Jalan Bhayangkara 4857413 Klaten  - Kabupaten;Physicians: Gynaecology-ObstetricsMedical Institutes
Rumah Sakit Bhakti Mulia;Jalan Aipda Karel Satsuit Tubun 7911410 Klaten  - Kabupaten;Physicians: Gynaecology-ObstetricsMedical Institutes
Rumah Sakit Ibu Dan Anak Sakina Idaman;Jl. Nyi Condrolukito Blunyah Gede 6055551 Klaten  - Kabupaten;Physicians: Gynaecology-ObstetricsMedical Institutes
Rumah Sakit An-Nisa;Jalan Gatot Subroto 315134 Kota Tangerang;Physicians: Gynaecology-ObstetricsMedical Institutes
Rumah Sakit Putri;Jalan Arief Rachman Hakim 12260111 Kota Surabaya;Hospitals
Rumah Sakit Umum Daerah Dr Iskak;Jl. Dr. Wahidin Sudiro Husodo 66213 Klaten  - Kabupaten;Hospitals
RS. Mitra Plumbon;Jalan Raya Plumbon 1145155 Klaten  - Kabupaten;Hospitals
RS Islam Surabaya. A. Yani;Jalan Jenderal Ahmad Yani 260243 Kota Surabaya;Hospitals
Siloam;Jalan POM 9 30137 Kota Palembang;Hospitals
National University Hospital;Wisma Bii 6060271 Kota Surabaya;Hospitals
BIMC Hospital;Kawasan BTDC 80111 Dompu  - Bali;Hospitals
Rumah Sakit Ibu & Anak Puri Betik Hati;Jalan Pajajaran 10935132 Kota Bandar Lampung;Hospitals
RSIA Hermina Arcamanik;Jalan Jenderal Abdul Haris Nasution 5040291 Klaten  - Kabupaten;Hospitals
RSAB Harapan Kita;Jl. Letjend. S.Parman 11420 Jakarta;Hospitals
Rumah Sakit Umum Kudus;Jl. Dr. Lukmonohadi 1959348 Klaten  - Kabupaten;Hospitals
RSUP Persahabatan;Jalan Persahabatan Raya 113230 Jakarta;Hospitals
Balai Kesehatan Mata Masyarakat Cikampek;Jalan Insinyur Haji Juanda 1041373 Cikampek;Hospitals
Rumah Sakit Siaga Raya;Jalan Siaga 12510 Jakarta;Hospitals
Rumah Sakit Umum Daerah Koja;Jalan Mirah Delima 1 410640 Jakarta;Hospitals
Rumah Sakit Pusat Angkatan Udara Dr. Suhardi Harjolukito;Jalan Janti 55198 Klaten  - Kabupaten;Hospitals
Rumah Sakit Asri;Jalan Duren Tiga Raya 2012760 Jakarta;Hospitals
Siloam Hospitals Kebon Jeruk;Jalan Raya Perjuangan 11530 Jakarta;Hospitals
RSU Parama Sidhi;A Jl. Ahmad Yani 17181113 Klaten  - Kabupaten;Hospitals
Rumah Sakit Roemani Muhammadiyah;Jalan Wonodri 2250249 Kota Semarang;Hospitals
Husada Purwakarta;Jalan RE Martadinata 17530 Klaten  - Kabupaten;Hospitals
Rumah Sakit Syarif Hidayatullah;Jalan Insinyur Haji Juanda 9515411 Kota Tangerang Selatan;Hospitals
Rumah Sakit William Booth;Jl. Letjend. S. Parman 550111 Klaten  - Kabupaten;Hospitals
Rumah Sakit Ibu Dan Anak YPK Mandiri;Jalan Gereja Theresia 2210230 Jakarta;Hospitals
Rumah Sakit Umum Pusat Nasional Dr Cipto Mangunkusumo;Jalan Pangeran Diponegoro 7110230 Jakarta;Hospitals
RS Panti Wilasa Dr. Cipto;Jalan Doktor Cipto 5050126 Kota Semarang;Hospitals
Rumah Sakit Umum Karya Dharma Husada;Jl. Yudistira 780116 Dompu  - Bali;Hospitals
Rumah Sakit Santa Elisabeth Semarang;Jalan Kawi Raya 150232 Kota Semarang;Hospitals
Hasna Medika;Jalan Raden Gilap 845161 Kota Cirebon;Hospitals
Rumah Sakit Jiwa Menur;Jalan Raya Menur 12060282 Kota Surabaya;Hospitals
Rumah Sakit Ibu Dan Anak Gunung Sawo;Jl. Gunung Sawo 2150231 Klaten  - Kabupaten;Hospitals
Rumah Sakit Bhayangkara;Jalan Majapahit 14050248 Klaten  - Kabupaten;Hospitals
Rumah Sakit Mata Dr Yap;Jalan Teuku Cik Di Tiro 555223 Kota Yogyakarta;Hospitals
Rumah Sakit Wangaya;Jalan Kartini 13384211 Dompu  - Bali;Hospitals
Rumah Sakit PGI Cikini;Jalan Raden Saleh 4010330 Jakarta;Hospitals
Rumah Sakit Ibu Anak Limijati;Jalan Laksamana Laut RE Martadinata 3940115 Kota Bandung;Hospitals
Rumah Sakit Restu Ibu Balikpapan;Jalan Jenderal Ahmad Yani 1276125 Balikpapan;Hospitals
Rumah Sakit Jantung Dan Pembuluh Darah Harapan Kita;Jl. Letjen. S. Parman 11420 Jakarta;Hospitals
Rumah Sakit Al-Irsyad;Jalan Kyai Haji Mas Mansyur 21060151 Kota Surabaya;Hospitals
Rumah Sakit Islam Aisyiyah;Jalan Sulawesi 1665117 Kota Malang;Hospitals
Rumah Sakit Jati Sampoerna Pratama;Jl. Studio Antv 17433 Jati;Hospitals
RUMAH SAKIT UMUM DAERAH ABDUL WAHAB SJAHRANIE;Jalan Palang Merah Indonesia 175123 Samarinda;Hospitals
Rumah Sakit Khusus THT Bedah Ciranjang;Jalan C 2010620 Jakarta;Hospitals
Rumah Sakit Ibu & Anak Puri Bunda;A Jl. Simpang Sulfat Utara 6065126 Kota Malang;Hospitals
Rumah Sakit Graha Juanda;Jalan Insinyur Haji Juanda 32617113 Kota Bekasi;Hospitals
RS Pantai Indah Kapuk;Jalan Pantai Indah Utara 1 314460 Jakarta;Hospitals
Rumah Sakit Umum Putra Bahagia;Jalan Terusan Ciremai 11445144 Kota Cirebon;Hospitals
Rumah Sakit Umum Daerah Kraton;Jalan Veteran 3151146 Kota Pekalongan;Hospitals
Rumah Sakit Royal Taruma;Rumah Sakit Royal Taruma 3411470 Jakarta;Hospitals
RS Permata Cibubur;Jalan Raya Alternatif Cibubur 616454 Kota Bekasi;Hospitals
Rumah Sakit Azra;Jalan Raya Pajajaran 21916133 Kota Bogor;Hospitals
Nahdatul Ulama;Jalan Raden Patah 7061217 Klaten  - Kabupaten;Hospitals
Rumah Sakit Atma Jaya;Jalan Pluit Raya 214440 Jakarta;Hospitals
Rumah Sakit Wava Husada;Jalan Panglima Sudirman 9965163 Klaten  - Kabupaten;Hospitals
Rumah Sakit Hermina Galaxy;Jalan Gardenia 1 1117147 Kota Bekasi;Hospitals
Rumah Sakit Ibu Anak Limijati;Jalan RE Martadinata 3940113 Kota Bandung;Hospitals
Siloam Hospital Makassar;Jl. Metro Tanjung Bunga 90225 Jakarta Timur  - Makasar;Hospitals
Awal Bros Medical Centre;Jalan Jenderal Urip Sumoharjo 4312840 Jakarta Timur  - Makasar;Hospitals
Rumah Sakit Mitra Keluarga;Jalan Satelit Indah 2 60187 Kota Surabaya;Hospitals
Bunda Investama Indonesia;Jalan Teuku Cik Ditiro 2 2810350 Jakarta;Hospitals
PT.Medikaloka Ciputat;Jalan Ciputat Baru 215416 Kota Tangerang Selatan;Hospitals
Rumah Sakit Umum Daerah Kota Madiun;Jl. Campur Sari 1263181 Klaten  - Kabupaten;Hospitals
Klinik Khusus Mata Solo Eye Center;Jalan Doktor Radjiman 42257148 Surakarta;Hospitals
Rumah Sakit Bhayangkara;Jalan Jenderal Ahmad Yani 11660235 Kota Surabaya;Hospitals
Rumah Sakit Ibu Dan Anak Sumber Kasih;Jalan SD 13545143 Kota Cirebon;Hospitals
Rumah Sakit Mitra Keluarga Cibubur;Jl. Alternative Transyogi 317433 Kota Bekasi;Hospitals
Rumah Sakit Bunda Jakarta;Jalan Teuku Cik Ditiro 2 2810350 Jakarta;Hospitals
Rumah Sakit Angkatan Laut Dr Ramelan;Jalan Gadung 160244 Kota Surabaya;Hospitals
Rumah Sakit Ibu Dan Anak Anna;Jalan Raya Pekayon 3617147 Kota Bekasi;Hospitals
Rumah Sakit Budi Lestari;Jalan Kalimalang 13450 Kota Bekasi;Hospitals
Apotek Netra Spesialis Mata;Jalan Suparman 1757436 Klaten  - Kabupaten;Hospitals
Rumah Sakit Marsudi Waluyo;Jl. Raya Mondoroko 965153 Klaten  - Kabupaten;Hospitals
Klinik & RB Sejahtera Ciracas;Jalan Cilacap 710310 Jakarta;Hospitals
PT. Rumah Sakit Jeumpa;Jl. Medan - B. Aceh  Km. 220 10224251 Banda Aceh;Hospitals
Rumah Sakit Umum Daerah Sungailiat;Jalan Jenderal Sudirman 19533215 Klaten  - Kabupaten;Hospitals
Rumah Sakit Siloam Jambi;Jl. Soekarno - Hatta Paal Merah 36139 Kota Jambi;Hospitals
Rumah Sakit Djatiroto Lumajang;Jl. PB. Sudirman 8167355 Klaten  - Kabupaten;Hospitals
Rumah Sakit Rawa Lumbu;Jalan Dasa Darma 17113 Kota Bekasi;Hospitals
RSIA Aisyiyah Klaten;Jalan Kyai Haji Hasyim Ashari 57416 Klaten  - Kabupaten;Hospitals
Rumah Sakit Hasanah Graha Afiah;Jalan Raden Saleh 4216412 Depok;Hospitals
