name;address;sector
Perkumpulan Suar Kediri;Jl Dandang Gendis Perum Pondok Indah A1 165421 Ngasem;Health Service - Sanitary
Sahabat Peduli Kamu;Jalan Raden Ajeng Kartini 4194235 Kota Palu;Health Service - Sanitary
Klinik JMC II MKGR;Jalan Raya Bogor 4516912 Kota Bogor;Health Service - Sanitary
PMI Utdc Kab Kediri;Jl. Wahidin Sudiro Husodo 67117 Klaten  - Kabupaten;Health Service - Sanitary
International Health Development Foundation;Jalan Duren Bangka 8512730 Jakarta;Health Service - Sanitary
PMI Utd Kota Madiun;Jalan Bali 57411 Klaten  - Kabupaten;Health Service - Sanitary
Tenang;Jalan Kampung Pandeyan 2855161 Kota Yogyakarta;Health Service - Sanitary
Pachealth;Plaza Indonesia 10350 Jakarta;Health Service - Sanitary
Puskesmas Jati Pulo I;- A Jl. Waru 111430 Jakarta;Health Service - Sanitary
Putheh Jasa;Jalan Cikunir Raya 17146 Kota Bekasi;Health Service - Sanitary
CPI;Jalan Angkasa 2010610 Jakarta;Health Service - Sanitary
SMU;Perkantoran Hijau Arkadia Tower F 12520 Jakarta;Health Service - Sanitary
Calmic;C/O Rentokil Initial Indonesia 11480 Jakarta;Health Service - Sanitary
Agung Aguna Mulia Sejati;JL. Johar Baru IV/D 4510560 Jakarta;Health Service - Sanitary
Puskesmas Bojongsari;Jalan Raya Bojongsari 2853362 Klaten  - Kabupaten;Health Service - Sanitary
Lab. Medico Labora Prolanis;Jalan Jenderal Gatot Subroto 4653115 Klaten  - Kabupaten;Health Service - Sanitary
Puskesmas Kaliwungu;Jl. Raya Kaliwungu 9451372 Klaten  - Kabupaten;Health Service - Sanitary
Puskesmas Jasinga;Jl. Let. Sayuti Bogor 16670 Klaten  - Kabupaten;Health Service - Sanitary
Balai Pengobatan Bunda;- A Jl. Kulon 59153192 Klaten  - Kabupaten;Health Service - Sanitary
Puskesmas Salam;Jalan Jogo Dayah 2157471 Klaten  - Kabupaten;Health Service - Sanitary
Puskesmas Sukorejo I;Jalan Bali 457411 Klaten  - Kabupaten;Health Service - Sanitary
Puskesmas Kesesi II;Ds. Jagung 51162 Klaten  - Kabupaten;Health Service - Sanitary
Pan Maritime Wira Pawitra;Jalan E 1510650 Jakarta;Health Service - Sanitary
Puskesmas Bulakamba;Jalan Raya Bulukamba 11452253 Klaten  - Kabupaten;Health Service - Sanitary
Puskesmas Banyumas;Jl. Gatot Subroto 18153192 Klaten  - Kabupaten;Health Service - Sanitary
Puskesmas Semper Barat II;Jl. Tipar Cakung 1514130 Jakarta;Health Service - Sanitary
Puskesmas Gantiwarno;Jalan Dawung 57485 Klaten  - Kabupaten;Health Service - Sanitary
Puskesmas Pekalongan Selatan;Jalan HOS Cokroaminoto 34751118 Kota Pekalongan;Health Service - Sanitary
Puskesmas Cimanggis;Jalan Raya Bogor 3316459 Depok;Health Service - Sanitary
Puskesmas Rawalo;Jl. Brigjen Hm Bahrun 36953173 Klaten  - Kabupaten;Health Service - Sanitary
Puskesmas Sri Amur;Jalan Raya Haji Nausan 217510 Klaten  - Kabupaten;Health Service - Sanitary
Puskesmas Rawa Badak Utara I;Jl. Rawa Badak Barat 3814230 Jakarta;Health Service - Sanitary
Puskesmas Kedungwuni II;Jl. Raya Tangkil Kulon 151172 Kota Pekalongan;Health Service - Sanitary
Puskesmas Patebon II;Jl. Sunan Abinowo 51351 Klaten  - Kabupaten;Health Service - Sanitary
Puskesmas Tanjung Priok;Jl. Bugis 6314310 Jakarta;Health Service - Sanitary
Puskesmas Beji;- B Jl. Bambon Raya 716421 Depok;Health Service - Sanitary
Puskesmas Kedaung;Jalan Pertiwi Raya 16511 Depok;Health Service - Sanitary
Puskesmas Prembun;Jl. Slamet Riyadi 5754394 Klaten  - Kabupaten;Health Service - Sanitary
Puskesmas Cilacap Selatan II;Jl. Lingkar Selatan 653215 Tegal;Health Service - Sanitary
Balai Pengobatan Muhamadiyah Kemranjen;Jalan Raya Buntu Timur 153194 Klaten  - Kabupaten;Health Service - Sanitary
Puskesmas Tambak II;Jl. Balai Desa Pesantren 2853194 Klaten  - Kabupaten;Health Service - Sanitary
Puskesmas Demak I;Jalan Pemuda 3857412 Klaten  - Kabupaten;Health Service - Sanitary
Puskesmas Tugu Utara I;Jl. Mahoni Ujung 114260 Jakarta;Health Service - Sanitary
Asia Parama Tradaperintis;Wijaya Grand Centre 12160 Jakarta;Health Service - Sanitary
Perushaan Pelayaran Nusantara United Shipping;Jalan Cc 1410650 Jakarta;Health Service - Sanitary
Balai Pengobatan Kesehatan Unnes;Kampus Unnes 50229 Kota Semarang;Health Service - Sanitary
Puskesmas Setu II;Jl. Raya Setu Serang 17530 Klaten  - Kabupaten;Health Service - Sanitary
Puskesmas Kesesi I;Jl. Kesesi Seragi 51162 Klaten  - Kabupaten;Health Service - Sanitary
Puskesmas Babelan I;Jalan Elok Raya 317610 Klaten  - Kabupaten;Health Service - Sanitary
Puskesmas Karangayu;Jalan Kenconowungu Raya 2850144 Kota Semarang;Health Service - Sanitary
Puskesmas Kedungwuni I;Jl. Raya Capgawen 51773 Kota Pekalongan;Health Service - Sanitary
Puskesmas Banjarnegara II;Jl. Tirtasari 53417 Klaten  - Kabupaten;Health Service - Sanitary
Puskesmas Sunter Agung III;Komp. B1 Taman Nyiur Vii 114350 Jakarta;Health Service - Sanitary
Puskesmas Kalikotes;Jl. Tambak Sari 57111 Klaten  - Kabupaten;Health Service - Sanitary
Puskesmas Cijeruk;Jl. Tanjung Sari 16740 Klaten  - Kabupaten;Health Service - Sanitary
Puskesmas Pondokgede;Jalan Jatiwaringin 13610 Kota Bekasi;Health Service - Sanitary
Puskesmas Mojo;Jl. Raya Desa Mojo 52371 Klaten  - Kabupaten;Health Service - Sanitary
Puskesmas Tirto I;Jl. Pacar Tirto 51152 Klaten  - Kabupaten;Health Service - Sanitary
Puskesmas Cilincing;Jl. Madya Kebantenan 414120 Jakarta;Health Service - Sanitary
Puskesmas Singorojo II;Jalan Raya Boja - Kaliwungu 2051382 Klaten  - Kabupaten;Health Service - Sanitary
