name;address;sector
Rumah Sakit Adam Thalib;Jl. Teuku Umar 2517530 Klaten  - Kabupaten;Hospitals
Rumah Sakit Samarinda Medika Citra;Jalan Haji Muhammad Kadrie Oening 8175124 Kota Samarinda;Hospitals
Erha Clinic Pusaka;Jalan Sultan Iskandar Muda 3112240 Jakarta;Medical Clinics
Rumah Sakit Umum Natar Medika;Jalan Raya Natar 435362 Kabupaten Lampung Selatan;Medical Clinics
RSUD Kanjuruhan Malang;Jalan Panji 10065163 Kota Malang;Medical Clinics
Rumah Sakit Telaga Bunda;Jl. Peutua Banta 724251 Klaten  - Kabupaten;Medical Clinics
Sinar Senyum Nusantara;Palais De Paris A/16 Kota Deltamas 16 Klaten  - Kabupaten;Medical Clinics
Rumah Sakit Wijaya Kusumah;Jl. RE Martadinata 17245514 Klaten  - Kabupaten;Medical Clinics
SOS Medika;Jalan Puri Sakti 1 1012410 Jakarta;Medical Clinics
RS Bhakti Rahayu Surabaya;Jalan Ketintang Madya 1 1660231 Kota Surabaya;Medical Clinics
Rumah Sakit Panti Secanti;Jalan Gesing Jatipuro 57437 Klaten  - Kabupaten;Medical Clinics
Rumah Sakit Hermina Solo;Jalan Kolonel Sutarto 1657126 Surakarta;Medical Clinics
Elim Medical Center;Jalan Jenderal Sudirman 19040181 Klaten  - Kabupaten;Medical Clinics
Rumah Sakit Kurnia Serang;Jalan Raya Cilegon 842161 Klaten  - Kabupaten;Medical Clinics
Delta Surya Husada;Jalan Pahlawan 961211 Klaten  - Kabupaten;Medical Clinics
Rumah Sakit Islam Aminah;Jalan Kenari 5466136 Kota Blitar;Medical Clinics
RS. Santa Elisabeth;Jl. Ganjuran 55551 Kota Yogyakarta;Medical Clinics
Rumah Sakit Islam Nasrul Ummah;Jalan Merapi 6257413 Klaten  - Kabupaten;Medical Clinics
Rumah Sakit Islam Fatimah Banyuwangi;Jalan Jambu 2557423 Klaten  - Kabupaten;Medical Clinics
Rumah Sakit Tiara;Jalan Raya Babelan 6317121 Kota Bekasi;Medical Clinics
Rumah Sakit Umum Kasih Bunda Cimahi;Jalan Mahar Martanegara 16640521 Kota Cimahi;Medical Clinics
Rumah Sakit Harapan Jayakarta;Jl. Bekasi Timur Raya 613930 Jakarta;Medical Clinics
Rumah Sakit Jiwa Gracia Propinsi D.I Yogyakarta;Jalan Kaliurang 1755284 Klaten  - Kabupaten;Psychiatric Clinics
RS Tiara Sella;Jalan S Parman 6138111 Kota Bengkulu;Psychiatric Clinics
MD Clinic;Jalan Kyai Haji Sirajd Salman 2075122 Kota Samarinda;Psychiatric Clinics
Murni Teguh Memorial Hospital;Jalan Jawa 220231 Kota Medan;Psychiatric Clinics
Rumah Sakit Islam Kustati;Jalan Kapten Mulyadi 24957188 Surakarta;Psychiatric Clinics
RSU Famili Husada;Jalan Astina Timur 880512 Klaten  - Kabupaten;Psychiatric Clinics
Rumah Sakit Bhakti Nugraha;Jalan Basuki Rahmat 5075111 Kota Samarinda;Psychiatric Clinics
Rumah Sakit Umum PKU Muhammadiyah Pekajangan;Jalan ambokembang 4251173 Klaten  - Kabupaten;Psychiatric Clinics
Rumah Sakit Medika Dramaga;Jalan Raya Dramaga 716680 Klaten  - Kabupaten;Psychiatric Clinics
Dinas Sosial Provinsi Kalimantan Timur;Jalan Basuki Rahmat 7675112 Kota Samarinda;Psychiatric Clinics
Rumah Sakit Biomedika;Jalan Bung Karno 14383118 Kota Mataram;Psychiatric Clinics
Rumah Sakit Hermina Sukabumi;Jalan Raya Sukaraja 43192 Klaten  - Kabupaten;Psychiatric Clinics
Rumah Sakit Bhayangkara Jambi;Jalan Raden Mattaher 336143 Kota Jambi;Psychiatric Clinics
Rumah Sakit Ibu Dan Anak Husada Bunda;Jalan Pahlawan Trip 265115 Kota Malang;Psychiatric Clinics
Rumah Sakit Umum Daerah Sukoharjo;Jalan Dokter Muwardi 7157514 Jakarta;Psychiatric Clinics
RS AMC;Jl. Raya Cileunyi 40626 Klaten  - Kabupaten;Psychiatric Clinics
Rumah Sakit Melinda 2;Jalan Doktor Cipto Mangunkusumo 140171 Kota Bandung;Psychiatric Clinics
Kumala Nugraha Rachman;Jalan Pangeran Antasari 3375124 Kota Samarinda;Psychiatric Clinics
RS Harapan Mulia;Jl. Raya Cibarusah 517530 Klaten  - Kabupaten;Psychiatric Clinics
RS Usada Insani;Jalan Kyai Haji Hasyim Ashari 2415119 Kota Tangerang;Psychiatric Clinics
RSU Budi Rahayu Pekalongan;Jalan Barito 551141 Kota Pekalongan;Hospitals
Bunda Jembrana;Jalan Rajawali 3682211 Klaten  - Kabupaten;Hospitals
Rumah Sakit Sekar Kamulyan;Jl. Raya Cigugur Kuningan 2845552 Klaten  - Kabupaten;Hospitals
Rumah Sakit Umum Mulia Pajajaran;Jalan Pajajaran 9857436 Klaten  - Kabupaten;Hospitals
Rumah Sakit Mata Bali Mandara;Jalan Angsoka 881116 Dompu  - Bali;Hospitals
Rumah Sakit Mitra Medika Cikarang;Jl. Jatiwangi 17116 Klaten  - Kabupaten;Hospitals
Tirtakreasi Amrita;Jl. Pahlawan Seribu 15322 Jakarta;Hospitals
Rumah Sakit Umum Islam Purwokerto;Jl. H. Masyuri Rejasari 3953134 Klaten  - Kabupaten;Hospitals
Alhamd Global Makmur;Gang Rajawali 35144 Kota Bandar Lampung;Hospitals
Klinik Cireundeu Medika;Jalan Insinyur Haji Juanda 2115112 Kota Tangerang;Hospitals
Rumah Sakit Jantung Binawaluya;Jl. Letjen. T.B. Simatupang 7113750 Jakarta;Hospitals
PhysioActive Indonesia - Sports Physiotherapy Jakarta;Darmawangsa Square 212160 Jakarta;Hospitals
Ciputra Hospital;Jalan Citra Raya Boulevard 15710 Klaten  - Kabupaten;Hospitals
Rumkit TK.II Dr. Soepraoen;Jalan Simo 2257432 Klaten  - Kabupaten;Hospitals
Rumah Sakit JIH;Jalan Ring Road Utara 16055283 Klaten  - Kabupaten;Hospitals
Rumah Sakit Ibu Dan Anak Zainab;Jl. Ronggo Warsito 128557 Kota Pekanbaru;Hospitals
Rumah Sakit Umum Petukangan;Jalan Ciledug Raya 812270 Jakarta;Hospitals
Rumah Sakit Umum Daerah Lawang;Jl. R.A. Kartini 565211 Klaten  - Kabupaten;Hospitals
Rumah Sakit Khusus Bedah Karima Utama;Jl. Amarta Raya 857562 Klaten  - Kabupaten;Hospitals
Mandaya Hospital;Jalan Akses Tol Karawang Barat 41361 Klaten  - Kabupaten;Hospitals
RS Satya Negara (Sunter Agung);Jalan Agung Utara 4 114350 Jakarta;Hospitals
Rumah Sakit Umum Permata Blora;Jl. Reksodiputro 5758217 Klaten  - Kabupaten;Hospitals
Rumah Sakit Stroke Nasional Bukittinggi;Jl. Jendral Sudirman 26111 Kota Bukittinggi;Hospitals
Rumah Sakit Darmo;Jalan Raya Darmo 9060264 Kota Surabaya;Hospitals
RS. Pertamedika Sentul;Jalan Mohammad Husni Thamrin 16810 Klaten  - Kabupaten;Hospitals
Rumah Sakit Airlangga;- C Jl. Airlangga 5061412 Klaten  - Kabupaten;Hospitals
Rumah Sakit Islam Darus Syifa';Jalan Raya Benowo 560194 Kota Surabaya;Hospitals
Rumah Sakit Holistika Medika Hospital;Jl. Cindelaras Raya - Karangsari 55584 Kota Yogyakarta;Hospitals
PMI Utdc Kota Pasuruan;Jalan Untung Surapati 67116 Klaten  - Kabupaten;Hospitals
Klinik Padajajaran Karangpawitan;Jalan Karanglo 26157452 Klaten  - Kabupaten;Hospitals
Rumah Sakit Siti Khodijah Pekalongan;Jalan Bandung 3951122 Kota Pekalongan;Hospitals
Rumah Sakit Islam Ibnu Sina Pekanbaru;Jalan Melati 6028156 Kota Pekanbaru;Hospitals
Rumah Sakit Permata Pamulang;Jalan Simo 157432 Klaten  - Kabupaten;Hospitals
Klinik Keluarga Kita;Jalan Serdang 1610650 Jakarta;Hospitals
Dental Clinic J Wibowo MHA, Olivia Mr MBA, M Wibowo;Jalan Sedap Malam 1660178 Kota Surabaya;Hospitals
RSIA Hermina Jatinegara;Jalan Bakti 12611410 Jakarta;Hospitals
Rumah Sakit Hermina Ciputat;Jl. Ciputat Raya 215320 Klaten  - Kabupaten;Hospitals
Rumah Sakit Gatoel;Jalan Raden Wijaya 5661315 Kota Mojokerto;Hospitals
Puskesmas Jatilawang;Jalan Raya Jatilawang 2453174 Klaten  - Kabupaten;Hospitals
Rumah Sakit Umum Ibnu Sina Padang Panjang;Jl. Sukarno Hatta 1727115 Kota Padang;Hospitals
RS Risa Sentra Medika;Jalan Pejanggik 11583239 Kota Mataram;Hospitals
Pamulang Medical Center;Jalan Palem 215148 Kota Tangerang;Hospitals
RSIA Kasih Ibu;Jalan Sultan Agung 3257436 Klaten  - Kabupaten;Hospitals
Columbia Asia Hospital Pulomas;Jalan Kayu Putih Raya 113210 Jakarta;Hospitals
Rumah Sakit Mardi Waluyo Metro;Jalan Jenderal Sudirman 15634111 Kota Metro;Hospitals
RS Sari Mulia;Jl. Pangeran Antasari 13970231 Kabupaten Hulu Sungai Selatan;Hospitals
Rumah Sakit Aisyiyah Siti Fatimah;Jalan Raya Kenongo 1461273 Klaten  - Kabupaten;Hospitals
Sehat Utama Global;Jalan Buah Batu 21140262 Kota Bandung;Hospitals
Rumah Sakit Emanuel;Jalan Raya Purworejo Klampok 53474 Klaten  - Kabupaten;Hospitals
RS Pekanbaru Medical Center;Jl. Lembaga Pemasyarakatan 2528282 Kota Pekanbaru;Hospitals
Sahabat Gigi Sehat Indonesia;Jl. Dewa Ruci  Klaten  - Kabupaten;Hospitals
Rumah Sakit Mitra Husada;Jl. Jend A Yani 1435674 Klaten  - Kabupaten;Hospitals
RS Aisyiyah Kudus;Jalan HOS Cokroaminoto 24859319 Klaten  - Kabupaten;Hospitals
Rumah Sakit Ibu Dan Anak Pura Raharja;Jalan Pucang Adi 1260282 Kota Surabaya;Hospitals
Rumah Sakit Katolik Budi Rahayu;Jalan Jenderal Ahmad Yani Gang 3 1866131 Kota Blitar;Hospitals
Rumah Sakit Islam Al-Ikhlas;Jl. Kolonel Soegiono 1352361 Klaten  - Kabupaten;Hospitals
Klinik Makmur Jaya;Jl. Wr Supratman 2915312 Klaten  - Kabupaten;Hospitals
Surya Husadha Kuta Medical Center;Jalan Kartika 9080361 Klaten  - Kabupaten;Hospitals
Rumah Sakit Ibu Dan Anak Rosiva;Jalan Bangka 1520231 Obi Timur  - Sum;Hospitals
RSB Jeumpa;Jl. Sultan Syarif Abdurrahman 5478113 Klaten  - Kabupaten;Hospitals
PKU Muhammadiyah Sukoharjo;Jalan Mayor Sunaryo 3757512 Klaten  - Kabupaten;Hospitals
Unggul Karsa Medika;Jl. Prof Drg Suria Sumantri 6540164 Klaten  - Kabupaten;Hospitals
RS Citra Arafiq;Jalan Perindustrian 5316411 Depok;Hospitals
Rumah Sakit Aminah;Jalan HOS Cokroaminoto 457412 Klaten  - Kabupaten;Hospitals
Klinik Kalvari;Jl. Jenderal Sudirman 99511 Klaten  - Kabupaten;Hospitals
Fairy Klinik;- B Jl. Pahlawan Revolusi 813430 Jakarta;Hospitals
Klinik Hayana;Jalan Mampang Prapatan 15 812790 Jakarta;Hospitals
Apotek Kimia Farma;Jl. Dr. Wahidin Selatan 5967173 Klaten  - Kabupaten;Hospitals
Laboratorium Prodia;Jalan Merdeka 3721143 Pematangsiantar;Hospitals
RSIA Andini;Jalan Tuanku Tambusai 5528292 Kota Pekanbaru;Hospitals
Rumah Sakit Betha Medika;Jalan Cibatu - Sukasari 59543152 Kota Sukabumi;Hospitals
Prana Mitra Bersama;Menara Mulia Basement Floor Suite G-018 12930 Jakarta;Hospitals
Citra Mandiri Cipta;Jl. Bratang Gede Iiig 260245 Kota Surabaya;Hospitals
Rsau Dr. Efram Harsana;Jl. Raya Solo Maospati 63392 Klaten  - Kabupaten;Hospitals
Klinik Citra Ciomas;Jl. Raya Ciomas 216153 Klaten  - Kabupaten;Hospitals
Bamed Sarana Menteng;Menteng Central 7010310 Jakarta;Hospitals
Rumah Sakit Umum Mandaya;Jalan Akses Tol Karawang Barat 41361 Klaten  - Kabupaten;Hospitals
Ottobock Healthcare Indonesia;Jl. Taman Tekno F1/FG 115314 Klaten  - Kabupaten;Hospitals
Rumah Sakit Puri Cinere;Jalan Maribaya 116515 Depok;Hospitals
RS Pelabuhan;Jalan Kramat Jaya Raya 114260 Jakarta;Hospitals
Rumah Sakit Universitas Indonesia;Jalan Profesor Doktor Bahder Djohan 116424 Depok;Hospitals
Rumah Sakit Akademik UGM;Jalan Kabupaten 55291 Klaten  - Kabupaten;Hospitals
Rumah Sakit Era Medika;Jl. Raya Pulosari Ngunut 66292 Klaten  - Kabupaten;Hospitals
Rumah Sakit Hermina Daan Mogot;Jalan Kintamani 211840 Jakarta;Hospitals
Siloam Hospitals Purwakarta;Jalan Raya Bungur Sari 141181 Klaten  - Kabupaten;Hospitals
Rumah Sakit Grha Ultima Medika;Jalan Majapahit 1083127 Kota Mataram;Hospitals
RS Premier Surabaya;Premier Surabaya Hospital Building 60118 Kota Surabaya;Hospitals
Rumah Sakit Ibu Dan Anak Aulia;Jalan Jeruk 1512620 Jakarta;Hospitals
RSUD Dr. Loekmono Hadi Kudus;Jl. Dr. Lukmono Hadi 1959348 Klaten  - Kabupaten;Hospitals
Rumah Sakit Umum Daerah Sleman;Jalan Bhayangkara 4857413 Klaten  - Kabupaten;Hospitals
Rumah Sakit Bhakti Mulia;Jalan Aipda Karel Satsuit Tubun 7911410 Klaten  - Kabupaten;Hospitals
Rumah Sakit Ibu Dan Anak Sakina Idaman;Jl. Nyi Condrolukito Blunyah Gede 6055551 Klaten  - Kabupaten;Hospitals
Rumah Sakit An-Nisa;Jalan Gatot Subroto 315134 Kota Tangerang;Hospitals
Rumah Sakit Putri;Jalan Arief Rachman Hakim 12260111 Kota Surabaya;Hospitals
Rumah Sakit Umum Daerah Dr Iskak;Jl. Dr. Wahidin Sudiro Husodo 66213 Klaten  - Kabupaten;Hospitals
RS. Mitra Plumbon;Jalan Raya Plumbon 1145155 Klaten  - Kabupaten;Hospitals
RS Islam Surabaya. A. Yani;Jalan Jenderal Ahmad Yani 260243 Kota Surabaya;Hospitals
Siloam;Jalan POM 9 30137 Kota Palembang;Hospitals
National University Hospital;Wisma Bii 6060271 Kota Surabaya;Hospitals
BIMC Hospital;Kawasan BTDC 80111 Dompu  - Bali;Hospitals
Rumah Sakit Ibu & Anak Puri Betik Hati;Jalan Pajajaran 10935132 Kota Bandar Lampung;Hospitals
RSIA Hermina Arcamanik;Jalan Jenderal Abdul Haris Nasution 5040291 Klaten  - Kabupaten;Hospitals
RSAB Harapan Kita;Jl. Letjend. S.Parman 11420 Jakarta;Hospitals
Rumah Sakit Umum Kudus;Jl. Dr. Lukmonohadi 1959348 Klaten  - Kabupaten;Hospitals
RSUP Persahabatan;Jalan Persahabatan Raya 113230 Jakarta;Hospitals
Balai Kesehatan Mata Masyarakat Cikampek;Jalan Insinyur Haji Juanda 1041373 Cikampek;Hospitals
Rumah Sakit Siaga Raya;Jalan Siaga 12510 Jakarta;Hospitals
Rumah Sakit Umum Daerah Koja;Jalan Mirah Delima 1 410640 Jakarta;Hospitals
Rumah Sakit Pusat Angkatan Udara Dr. Suhardi Harjolukito;Jalan Janti 55198 Klaten  - Kabupaten;Hospitals
Rumah Sakit Asri;Jalan Duren Tiga Raya 2012760 Jakarta;Hospitals
Siloam Hospitals Kebon Jeruk;Jalan Raya Perjuangan 11530 Jakarta;Hospitals
RSU Parama Sidhi;A Jl. Ahmad Yani 17181113 Klaten  - Kabupaten;Hospitals
Rumah Sakit Roemani Muhammadiyah;Jalan Wonodri 2250249 Kota Semarang;Hospitals
Husada Purwakarta;Jalan RE Martadinata 17530 Klaten  - Kabupaten;Hospitals
Rumah Sakit Syarif Hidayatullah;Jalan Insinyur Haji Juanda 9515411 Kota Tangerang Selatan;Hospitals
Rumah Sakit William Booth;Jl. Letjend. S. Parman 550111 Klaten  - Kabupaten;Hospitals
Rumah Sakit Ibu Dan Anak YPK Mandiri;Jalan Gereja Theresia 2210230 Jakarta;Hospitals
Rumah Sakit Umum Pusat Nasional Dr Cipto Mangunkusumo;Jalan Pangeran Diponegoro 7110230 Jakarta;Hospitals
RS Panti Wilasa Dr. Cipto;Jalan Doktor Cipto 5050126 Kota Semarang;Hospitals
Rumah Sakit Umum Karya Dharma Husada;Jl. Yudistira 780116 Dompu  - Bali;Hospitals
Rumah Sakit Santa Elisabeth Semarang;Jalan Kawi Raya 150232 Kota Semarang;Hospitals
Wonderful Projects Bali;Villa Vogel  Klaten  - Kabupaten;Hospitals
Hasna Medika;Jalan Raden Gilap 845161 Kota Cirebon;Hospitals
Rumah Sakit Jiwa Menur;Jalan Raya Menur 12060282 Kota Surabaya;Hospitals
Rumah Sakit Ibu Dan Anak Gunung Sawo;Jl. Gunung Sawo 2150231 Klaten  - Kabupaten;Hospitals
Rumah Sakit Bhayangkara;Jalan Majapahit 14050248 Klaten  - Kabupaten;Hospitals
Rumah Sakit Mata Dr Yap;Jalan Teuku Cik Di Tiro 555223 Kota Yogyakarta;Hospitals
Rumah Sakit Wangaya;Jalan Kartini 13384211 Dompu  - Bali;Hospitals
Rumah Sakit PGI Cikini;Jalan Raden Saleh 4010330 Jakarta;Hospitals
Rumah Sakit Ibu Anak Limijati;Jalan Laksamana Laut RE Martadinata 3940115 Kota Bandung;Hospitals
Rumah Sakit Restu Ibu Balikpapan;Jalan Jenderal Ahmad Yani 1276125 Balikpapan;Hospitals
Rumah Sakit Jantung Dan Pembuluh Darah Harapan Kita;Jl. Letjen. S. Parman 11420 Jakarta;Hospitals
Rumah Sakit Al-Irsyad;Jalan Kyai Haji Mas Mansyur 21060151 Kota Surabaya;Hospitals
Rumah Sakit Islam Aisyiyah;Jalan Sulawesi 1665117 Kota Malang;Hospitals
Rumah Sakit Jati Sampoerna Pratama;Jl. Studio Antv 17433 Jati;Hospitals
RUMAH SAKIT UMUM DAERAH ABDUL WAHAB SJAHRANIE;Jalan Palang Merah Indonesia 175123 Samarinda;Hospitals
Rumah Sakit Khusus THT Bedah Ciranjang;Jalan C 2010620 Jakarta;Hospitals
Rumah Sakit Ibu & Anak Puri Bunda;A Jl. Simpang Sulfat Utara 6065126 Kota Malang;Hospitals
Rumah Sakit Graha Juanda;Jalan Insinyur Haji Juanda 32617113 Kota Bekasi;Hospitals
RS Pantai Indah Kapuk;Jalan Pantai Indah Utara 1 314460 Jakarta;Hospitals
Rumah Sakit Umum Putra Bahagia;Jalan Terusan Ciremai 11445144 Kota Cirebon;Hospitals
Rumah Sakit Umum Daerah Kraton;Jalan Veteran 3151146 Kota Pekalongan;Hospitals
Rumah Sakit Royal Taruma;Rumah Sakit Royal Taruma 3411470 Jakarta;Hospitals
RS Permata Cibubur;Jalan Raya Alternatif Cibubur 616454 Kota Bekasi;Hospitals
Rumah Sakit Azra;Jalan Raya Pajajaran 21916133 Kota Bogor;Hospitals
Nahdatul Ulama;Jalan Raden Patah 7061217 Klaten  - Kabupaten;Hospitals
Rumah Sakit Atma Jaya;Jalan Pluit Raya 214440 Jakarta;Hospitals
Rumah Sakit Wava Husada;Jalan Panglima Sudirman 9965163 Klaten  - Kabupaten;Hospitals
Rumah Sakit Hermina Galaxy;Jalan Gardenia 1 1117147 Kota Bekasi;Hospitals
Azure Spa At Pesona Resort;Jalan Gili Trawangan 83352 Kabupaten Lombok Utara;Hospitals
Rumah Sakit Ibu Anak Limijati;Jalan RE Martadinata 3940113 Kota Bandung;Hospitals
Siloam Hospital Makassar;Jl. Metro Tanjung Bunga 90225 Jakarta Timur  - Makasar;Hospitals
Awal Bros Medical Centre;Jalan Jenderal Urip Sumoharjo 4312840 Jakarta Timur  - Makasar;Hospitals
Rumah Sakit Mitra Keluarga;Jalan Satelit Indah 2 60187 Kota Surabaya;Hospitals
Klinik Wijaya Kusuma;Jalan Imam Bonjol 17784261 Dompu  - Bali;Hospitals
Integrated Healthcare Indonesia;Jalan Blora 2810220 Jakarta;Hospitals
Bunda Investama Indonesia;Jalan Teuku Cik Ditiro 2 2810350 Jakarta;Hospitals
PT.Medikaloka Ciputat;Jalan Ciputat Baru 215416 Kota Tangerang Selatan;Hospitals
Rumah Sakit Umum Daerah Kota Madiun;Jl. Campur Sari 1263181 Klaten  - Kabupaten;Hospitals
Klinik Wasir & Ambeien Tefaron;Jalan Talaga Bodas 5540262 Kota Bandung;Hospitals
Biolaborindo Makmur Sejahtera;Jalan Sumatera 4810240 Jakarta;Medical Clinics
Klinik Pratama Masyithoh;Jalan Kyai Telingsing 5159317 Klaten  - Kabupaten;Medical Clinics
Klinik Setia Mekar;Jalan Nusantara 2317113 Kota Bekasi;Medical Clinics
Ubud Clinic;Jalan Campuhan 3680571 Klaten  - Kabupaten;Medical Clinics
Klinik Khusus Mata Solo Eye Center;Jalan Doktor Radjiman 42257148 Surakarta;Medical Clinics
Klinik Seto Hasbadi 1;Jalan Raya Seroja 1917132 Kota Bekasi;Medical Clinics
Puri Bagus Candidasa Resort (***);Jalan Raya Candidasa 80811 Klaten  - Kabupaten;Medical Clinics
Rumah Sakit Bhayangkara;Jalan Jenderal Ahmad Yani 11660235 Kota Surabaya;Medical Clinics
Rumah Sakit Ibu Dan Anak Sumber Kasih;Jalan SD 13545143 Kota Cirebon;Medical Clinics
Rumah Sakit Mitra Keluarga Cibubur;Jl. Alternative Transyogi 317433 Kota Bekasi;Medical Clinics
Rumah Sakit Bunda Jakarta;Jalan Teuku Cik Ditiro 2 2810350 Jakarta;Medical Clinics
Rumah Sakit Angkatan Laut Dr Ramelan;Jalan Gadung 160244 Kota Surabaya;Medical Clinics
Rumah Sakit Ibu Dan Anak Anna;Jalan Raya Pekayon 3617147 Kota Bekasi;Medical Clinics
Rumah Sakit Budi Lestari;Jalan Kalimalang 13450 Kota Bekasi;Medical Clinics
Apotek Netra Spesialis Mata;Jalan Suparman 1757436 Klaten  - Kabupaten;Medical Clinics
PT. Rumah Sakit Jeumpa;Jl. Medan - B. Aceh  Km. 220 10224251 Banda Aceh;Medical Clinics
Klinik Kimia Farma Ponorogo;Jl. Jend. Sudirman 963453 Klaten  - Kabupaten;Medical Clinics
Rumah Sakit Umum Daerah Sungailiat;Jalan Jenderal Sudirman 19533215 Klaten  - Kabupaten;Medical Clinics
Rumah Sakit Siloam Jambi;Jl. Soekarno - Hatta Paal Merah 36139 Kota Jambi;Medical Clinics
Rumah Sakit Djatiroto Lumajang;Jl. PB. Sudirman 8167355 Klaten  - Kabupaten;Medical Clinics
Rumah Sakit Rawa Lumbu;Jalan Dasa Darma 17113 Kota Bekasi;Hospitals
RSIA Aisyiyah Klaten;Jalan Kyai Haji Hasyim Ashari 57416 Klaten  - Kabupaten;Hospitals
Puskesmas Kelurahan Pekayon;Jl. Bulak Sari 13710 Jakarta;Hospitals
Rumah Sakit Hasanah Graha Afiah;Jalan Raden Saleh 4216412 Depok;Hospitals
Rumah Sakit Indriati;Jalan Palem 57552 Klaten  - Kabupaten;Hospitals
Yuzza Cipta Sejahtera;Jl. Suka Karya  Kota Tangerang Selatan;Hospitals
Pusyandik (Dr Andre Saputra );Jalan Jenderal Sudirman 33783 Kabupaten Bangka Selatan;Hospitals
Rumah Sakit Umum Woodward;Jl. L.H. Woodward 194112 Kota Palu;Hospitals
Rumah Sakit Enggal Waras;Jl. Karang Rayung 358192 Klaten  - Kabupaten;Hospitals
Rumah Sakit Marsudi Waluyo;Jl. Raya Mondoroko 965153 Klaten  - Kabupaten;Hospitals
Unisba;Jalan Taman Sakura 2640221 Kota Bandung;Hospitals
Bina Dinamika Raga;Jalan Papandayan 650232 Klaten  - Kabupaten;Hospitals
Rumah Sakit Prasetya Husada;Jalan Ngebong 2557471 Klaten  - Kabupaten;Hospitals
Rumah Sakit Advent Bandar Lampung;Jalan Teuku Umar 4835148 Kota Bandar Lampung;Hospitals
Bina Muwahhidin;Jalan Medokan Semampir 560119 Klaten  - Kabupaten;Hospitals
RSUD Dr Darsono Pacitan;Jl. Jend. A. Yani 5163511 Klaten  - Kabupaten;Hospitals
Rumah Sakit Umum Budi Agung Pati;Jalan Bali 757411 Klaten  - Kabupaten;Hospitals
Orient Container Express Indonesia;Jalan Pangeran Tubagus Angke 2011460 Jakarta;Hospitals
Rumah Sakit Bhayangkara;Jalan Blora 10220 Jakarta;Hospitals
Rumah Sakit Umum Pindad;Jl. Gatot Soebroto 51740284 Kota Bandung;Hospitals
Rumah Sakit Grha Permata Ibu;Jalan Haji M Usman 16816421 Depok;Hospitals
Rumah Sakit Islam Ibnu Sina;Jl. M Natsir 126532 Klaten  - Kabupaten;Hospitals
Rumah Sakit Umum Daerah Langsa;Jalan Jenderal Ahmad Yani 124416 Kota Langsa;Hospitals
Intan Husada;Jalan Suparman 7257436 Klaten  - Kabupaten;Hospitals
Rumah Sakit Ibu & Anak Eria Bunda;Jalan Kiyai Haji Ahmad Dahlan 16328115 Kota Pekanbaru;Hospitals
Klinik & RB Sejahtera Ciracas;Jalan Cilacap 710310 Jakarta;Hospitals
Rumah Sakit Umum Melati;Jalan Deli 10520986 Kabupaten Serdang Bedagai;Hospitals
Rumah Sakit Islam Garam Kalianget;Jalan Raya Kali Anget 169471 Klaten  - Kabupaten;Hospitals
RS Muhammadiyah Ahmad Dahlan;Jl. Gatot Subroto 8464121 Klaten  - Kabupaten;Hospitals
Klinik Intan;Jalan Masjid 355111 Kota Yogyakarta;Hospitals
Rumah Sakit Islam Jakarta;Jl. Tipar Cakung 514410 Jakarta;Hospitals
RS Pertamina Bintang Amin;Jalan Pramuka 2635153 Kota Bandar Lampung;Hospitals
Rumah Sakit Kuningan Medical Center;Jl. RE Martadinata 145573 Klaten  - Kabupaten;Hospitals
Rumah Sakit Islam Sari Asih Ar-Rahmah;Jalan K S Tubun 4457412 Klaten  - Kabupaten;Hospitals
Narwastu Mobile Spa, Spa Di Batam Yang Bagus Spa Di Batam Centre Batam Center;Kepri 729431 Riau Islands;Hospitals
Klinik Qita;Komp. Pertanian Atsiri Permai 516920 Klaten  - Kabupaten;Hospitals
Rumah Sakit Ibu Dan Anak Muslimat Ahmad Yani'Ponorogo;Jalan Jenderal Ahmad Yani 15563419 Klaten  - Kabupaten;Hospitals
Rumkit TK II M.Ridwan Meuraksa;Jalan TPA 1 13560 Jakarta;Hospitals
Rumah Sakit Royal Prima;Jalan Raden Wijaya 36138 Kota Jambi;Hospitals
Rumah Sakit Sari Asih Ciputat;Jl. Otista Raya Sasak Tinggi 315412 Kota Tangerang Selatan;Hospitals
Rumah Sakit Umum Cibitung Medika;Jl. H. Bosih 11717520 Klaten  - Kabupaten;Hospitals
Rumah Sakit Amelia;- A Jl. Pahlawan 2564174 Klaten  - Kabupaten;Hospitals
Rumah Sakit Tniad Marten Indey;Jalan Diponegoro 5757416 Klaten  - Kabupaten;Hospitals
RS Horas Insani;Jalan Medan 221137 Pematangsiantar;Hospitals
Weabro Mitra Jaya;Akr Tower Lt. 5 Jakarta;Hospitals
Rumah Sakit Islam Jakarta;Jalan Pondok Kopi 13460 Jakarta;Hospitals
Rumah Sakit Umum Cideres;Jl. Raya Cideres Kadipaten 18045453 Klaten  - Kabupaten;Hospitals
Bina Dinamika Raga;Jl. Blimbing Indah Megah 3165126 Kota Malang;Hospitals
RSB Pasutri Bogor;Jalan Merak 316127 Kota Bogor;Hospitals
Kasih Globalindo;Jalan Guntur 4412980 Jakarta;Hospitals
Klinik Sumber Sehat;Jalan Percetakan Negara 210430 Jakarta;Hospitals
Rumah Sakit Medika Stania;Jalan Jenderal Sudirman 333783 Klaten  - Kabupaten;Hospitals
Rumah Sakit Umum Daerah Kabupaten Bekasi;Jalan Teuku Umar 20217520 Klaten  - Kabupaten;Hospitals
