name;address;sector
Klinik Prof. Ufa;Jalan Jati Wangi 1817412 Kota Bekasi;Medical Clinics
Puskesmas Kayu Manis;Jalan Pool Bina Marga 216113 Kota Bogor;Medical Clinics
Sari Alami;Jalan RE Martadinata 14430 Jakarta;Medical Clinics
Klinik Pajajaran;Jalan Pajajaran 4157436 Klaten  - Kabupaten;Medical Clinics
Puskesmas Tanjung Karang;Jl. Sultan Salahudin Bt. DW T 83115 Kota Mataram;Medical Clinics
Klinik Karya Sarana Medika;Jalan Sersan Sadikin 1657468 Klaten  - Kabupaten;Medical Clinics
Puskesmas Dukuh;Jalan Perintis Kemerdekaan 4951145 Kota Pekalongan;Medical Clinics
98 Dental;Jl. Sultan Hasanuddin 9851125 Klaten  - Kabupaten;Medical Clinics
Balai Pengobatan An-Najiyah Bahrul Ulum;Jalan Kyai Haji Wahab Hasbulloh Gang 1 61451 Klaten  - Kabupaten;Medical Clinics
Klinik Baruna;Jalan Cikini Raya 10310 Jakarta;Medical Clinics
Klinik Saijaan;Jalan Veteran 357414 Klaten  - Kabupaten;Medical Clinics
Klinik Cicurug Medical Center;Kp. Nyangkowek 43351 Klaten  - Kabupaten;Medical Clinics
Sentra Medika Surabaya;Jalan Tenggilis Raya 9160292 Kota Surabaya;Medical Clinics
Klinik Selasih Medika;Jalan Bima 557416 Klaten  - Kabupaten;Medical Clinics
Rumah Sakit Sangatta Occupational Health Center;Jl. Yos IV 175683 Kutai Timur;Medical Clinics
Jaya Medika;Jalan Jenderal Sudirman 3816142 Kota Bogor;Medical Clinics
Griya Sehat;Jl. Rajiman 353261 Central Java;Medical Clinics
Kartika Jaya Pradana;Jalan Kejayaan 16415 Depok;Medical Clinics
Medika Utama;Jl. Bambang Yuwono Sidoarjo 61261 Klaten  - Kabupaten;Medical Clinics
Klinik Karya Husada;JL. Pondok Aren Raya 35 Kota Tangerang;Medical Clinics
Klinik Yunda;Jl. Kp. Baru 4511610 Jakarta;Medical Clinics
Klinik Cendana;Jl. Tavip Ix 1011210 Jakarta;Medical Clinics
Balai Pengobatan & Klinik Bersalin Pusdiklat Migas Cepu;Jl. P Diponegoro 958312 Klaten  - Kabupaten;Medical Clinics
Bethany Karya Medika Internasional;Jalan Nginden Intan Timur 1 2960118 Kota Surabaya;Medical Clinics
Klinik Kimia Farma 51;Jalan Sulanjana 2440116 Klaten  - Kabupaten;Medical Clinics
Titik Balik Sejahtera;Kawasan Gedung MPR DPR RI 12210 Jakarta;Medical Clinics
Balai Pengobatan Tradisional Refleksi;Jalan Sudimoro 3665142 Kota Malang;Medical Clinics
Klinik Restu Harapan;Jalan Kalibaru Barat 817135 Kota Bekasi;Medical Clinics
Griya Cipta Artha;Jalan Raden Saleh 2710330 Jakarta;Medical Clinics
Klinik Genta Medical Centre;Perum Muka Kuning Indah 29458 Riau Islands;Medical Clinics
Klinik Afina;Jl. Raya Imam Bonjol 1017145 Klaten  - Kabupaten;Medical Clinics
Klinik Kimia Farma 238;Jalan Jenderal Ahmad Yani 4039112 Kota Padang;Medical Clinics
Klinik Bougenville;Jl. Terminal Lama 42213 Klaten  - Kabupaten;Medical Clinics
Klinik Madhelyn;Jl. Ngeseng Gemolong Sragen 57277 Klaten  - Kabupaten;Medical Clinics
Klinik Budiluhur;Jl. Raya Imam Bonjol 7417720 Klaten  - Kabupaten;Medical Clinics
Klinik Kimia Farma Indosat;Jalan Medan Merdeka Barat 10150 Jakarta;Medical Clinics
Klinik Ilmiah Farma;Jalan Bunggasai 93232 Kota Kendari;Medical Clinics
Budhi Bunda Meditama;Jl. Dr. Sahardjo 12012960 Jakarta;Medical Clinics
Klinik Medic Center;Komp. Karimun Indah 29661 Klaten  - Kabupaten;Medical Clinics
Klinik Cito;Jalan Kergan 2957485 Klaten  - Kabupaten;Medical Clinics
Kasih Indah Medika;Jl. Raya Cisauk-Lapan 15345 Klaten  - Kabupaten;Medical Clinics
Rumah Sakit Wisma Rukti;Jalan Pemuda 7554311 Klaten  - Kabupaten;Medical Clinics
Klinik Kimia Farma 462 (Hertasning);Jl. Hertasning 90174 Jakarta Timur  - Makasar;Medical Clinics
Klinik Kimia Farma 118;Jl. A Yani 33143 Bangka Belitung Islands;Medical Clinics
Klinik Nayaka Era Husada 61;Jl. Kalijaten Sepanjang Town House C1-C3 161261 Klaten  - Kabupaten;Medical Clinics
Klinik Darusy-Syifa;Jalan Kyai Haji Mas Mansyur 4710210 Jakarta;Medical Clinics
Rumah Sakit Berumah Sakitalin Permata Hati;Jalan Niti Semito 2859316 Klaten  - Kabupaten;Medical Clinics
Klinik Yakesti Dr Bambang Daryanto;Jl. Irigasi Prima Raya 117116 Klaten  - Kabupaten;Medical Clinics
Cempaka Adhi Jaya;Jl. Utan Kayu 7913120 Jakarta;Medical Clinics
Klinik Pratama Binawan;Jalan Kalimaya 2 2510640 Jakarta;Medical Clinics
Klinik Kusuma Medika;Jl. Raya Teluk Jambe 1541372 Klaten  - Kabupaten;Medical Clinics
Klinik As Salam 24 Jam;Jl. Raya Cikalongkulon 6143261 Klaten  - Kabupaten;Medical Clinics
Klinik Yakesti Mulia Medika;Jl. Raya Kali Abang Tengah 117116 Klaten  - Kabupaten;Medical Clinics
Klinik Opina;Jalan Kadir TKR 120030147 Kota Palembang;Medical Clinics
Klinik JMS Medika Pajajaran;Jalan Raya Baru 316153 Klaten  - Kabupaten;Medical Clinics
Klinik Aisyiah Cabang Gaung;Jl. Pampangan 1425153 Kota Padang;Medical Clinics
MS Glow;Jalan Komodor Udara Abdul Rahman Saleh 5865154 Klaten  - Kabupaten;Medical Clinics
Karunya Cemerlang Abadi;Jl. Klampis Jaya B 4160117 Kota Surabaya;Medical Clinics
Klinik Amalia;Jalan DI Panjaitan 520330265 Kota Palembang;Medical Clinics
Klinik Putra Gemilang;Jl. Ir. H. Juanda 1541372 Klaten  - Kabupaten;Medical Clinics
Klinik Kimia Farma 143;Jalan Margonda 15416431 Depok;Medical Clinics
Klinik Kimia Farma Beringin;Jalan Bali 4557412 Klaten  - Kabupaten;Medical Clinics
Klinik Pratama RSI 2 Kendal;Jalan Soekarno - Hatta 51355 Klaten  - Kabupaten;Medical Clinics
Klinik Hasanudin;Jalan Setiabudi 14620135 Medan Kota;Medical Clinics
BP Dafa Medika;Jl. Prof M Yamin Bangkinang 28412 Klaten  - Kabupaten;Medical Clinics
Klinik Graniya Farma;Jalan Perintis Kemerdekaan 1210640 Jakarta Timur  - Makasar;Medical Clinics
Lumina Aesthetics Clinic;Jalan Dewi Sri 8880361 Klaten  - Kabupaten;Medical Clinics
Klinik & Rumah Bersalin Assalam;Jalan Raya Bogor 4716912 Klaten  - Kabupaten;Medical Clinics
Klinik Kimia Farma 324;Jl. Raya Ngaliyan B1 150519 Klaten  - Kabupaten;Medical Clinics
Pratama Puri Saras;Jalan Sompok 4850249 Kota Semarang;Medical Clinics
Klinik Puri Medika;Jl. Rengasdengklok 52541372 Klaten  - Kabupaten;Medical Clinics
Klinik Ina Ichtiat Suhita;- B Jl. Utan Kayu Raya 10513120 Jakarta;Medical Clinics
Klinik Wiratama;Komp. 2117112 Kota Bekasi;Medical Clinics
Klinik Kumala;Jalan Pangeran Antasari 3375124 Kota Samarinda;Medical Clinics
Klinik Kurnia Serasi;Jl. Binjai 1220553 Kabupaten Deli Serdang;Medical Clinics
Klinik Citra 6 Probolinggo;Jalan Mastrip 6967253 Klaten  - Kabupaten;Medical Clinics
Adhiwarga Mandiri Sejahtera;Jl. Tentara Rakyat Mataram Gg. Kapas 55231 Kota Yogyakarta;Medical Clinics
Klinik Pratama Daarusy-Syifa;Jalan Kyai Haji Mas Mansyur 4710210 Jakarta;Medical Clinics
Klinik Bukaka;Jl. Raya Narogong - Bekasi 1916916 Klaten  - Kabupaten;Medical Clinics
Eunike Nathan Abadi;Jalan Urip Sumoharjo 6555222 D. I. Yogyakarta;Medical Clinics
BP Arrohman;Jl. Prof. Dr. Ir Soetami 1042355 Klaten  - Kabupaten;Medical Clinics
Klinik Harapan Kita Central Muka Kuning;Ruko Central Muka Kuning 29438 Riau Islands;Medical Clinics
Emanagement Klinik Indonesia;Jalan Taruma Negara 41361 Klaten  - Kabupaten;Medical Clinics
Medika Plaza;Beltway Office Park Tower C 12550 Jakarta;Medical Clinics
Rumah Sakit Kartika Husada Jatiasih;Jalan Swatantra 2 7217424 Kota Bekasi;Medical Clinics
Erha;Treasury Office Tower 12190 Jakarta;Medical Clinics
Klinik Amanah;Jl. Raya Padang Bukittinggi 1925584 Kabupaten Padang Pariaman;Medical Clinics
Klinik Patriot;Jalan Sultan Agung 2757436 Klaten  - Kabupaten;Medical Clinics
Klinik Delima;- P Jl. Medan Belawan 2120149 Medan Kota Belawan  - Belawan Pulau Sicanang;Medical Clinics
Klinik Kostrad;Jalan Darma Putra 1 12240 Jakarta;Medical Clinics
Klinik Intan Permata;Komp. Ruko City Point 29443 Riau Islands;Medical Clinics
